property_id,source,image_index,image_path,country,district_canonical,locality,listing_intent,cnn_property_type,cnn_bedroom_class,condition,style,environment,split
propmarket-SHzbMRolHH_oHOXcKZhBh,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SHzbMRolHH_oHOXcKZhBh\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,1,Good,Traditional,Urban,val
propmarket-SHzbMRolHH_oHOXcKZhBh,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SHzbMRolHH_oHOXcKZhBh\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,1,Good,Traditional,Urban,val
propmarket-SHzbMRolHH_oHOXcKZhBh,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SHzbMRolHH_oHOXcKZhBh\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,1,Good,Traditional,Urban,val
propmarket-SHzbMRolHH_oHOXcKZhBh,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-SHzbMRolHH_oHOXcKZhBh\image_5.png,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,1,Good,Traditional,Urban,val
propmarket-OvKX0vFoL9BCXgddpDgW5,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-OvKX0vFoL9BCXgddpDgW5\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Traditional,Urban,train
propmarket-OvKX0vFoL9BCXgddpDgW5,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-OvKX0vFoL9BCXgddpDgW5\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Traditional,Urban,train
propmarket-OvKX0vFoL9BCXgddpDgW5,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-OvKX0vFoL9BCXgddpDgW5\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Traditional,Urban,train
propmarket-OvKX0vFoL9BCXgddpDgW5,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-OvKX0vFoL9BCXgddpDgW5\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Traditional,Urban,train
propmarket-OvKX0vFoL9BCXgddpDgW5,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-OvKX0vFoL9BCXgddpDgW5\image_5.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,New,Traditional,Urban,train
propmarket-T80coq4ZCv5wilIHiNhAS,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-T80coq4ZCv5wilIHiNhAS\image_1.jpg,Lesotho,Berea,Khubetsoana,sale,House,3,Good,Traditional,Suburban,train
propmarket-T80coq4ZCv5wilIHiNhAS,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-T80coq4ZCv5wilIHiNhAS\image_2.jpg,Lesotho,Berea,Khubetsoana,sale,House,3,Good,Traditional,Suburban,train
propmarket-T80coq4ZCv5wilIHiNhAS,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-T80coq4ZCv5wilIHiNhAS\image_3.jpg,Lesotho,Berea,Khubetsoana,sale,House,3,Good,Traditional,Suburban,train
propmarket-T80coq4ZCv5wilIHiNhAS,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-T80coq4ZCv5wilIHiNhAS\image_4.jpg,Lesotho,Berea,Khubetsoana,sale,House,3,Good,Traditional,Suburban,train
propmarket-T80coq4ZCv5wilIHiNhAS,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-T80coq4ZCv5wilIHiNhAS\image_5.jpg,Lesotho,Berea,Khubetsoana,sale,House,3,Good,Traditional,Suburban,train
propmarket-m9QjRcxQJVRg1g2MaiFdv,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-m9QjRcxQJVRg1g2MaiFdv\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,Good,Family,Garden,train
propmarket-m9QjRcxQJVRg1g2MaiFdv,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-m9QjRcxQJVRg1g2MaiFdv\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,Good,Family,Garden,train
propmarket-m9QjRcxQJVRg1g2MaiFdv,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-m9QjRcxQJVRg1g2MaiFdv\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,Good,Family,Garden,train
propmarket-m9QjRcxQJVRg1g2MaiFdv,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-m9QjRcxQJVRg1g2MaiFdv\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,Good,Family,Garden,train
propmarket-m9QjRcxQJVRg1g2MaiFdv,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-m9QjRcxQJVRg1g2MaiFdv\image_5.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,3,Good,Family,Garden,train
propmarket-3RnybDOD-2YqSMafIGIAh,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-3RnybDOD-2YqSMafIGIAh\image_1.jpg,Lesotho,Maseru,Maseru West,rent,House,2,Good,Family,Garden,train
propmarket-3RnybDOD-2YqSMafIGIAh,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-3RnybDOD-2YqSMafIGIAh\image_2.jpg,Lesotho,Maseru,Maseru West,rent,House,2,Good,Family,Garden,train
propmarket-3RnybDOD-2YqSMafIGIAh,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-3RnybDOD-2YqSMafIGIAh\image_3.jpg,Lesotho,Maseru,Maseru West,rent,House,2,Good,Family,Garden,train
propmarket-3RnybDOD-2YqSMafIGIAh,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-3RnybDOD-2YqSMafIGIAh\image_4.jpg,Lesotho,Maseru,Maseru West,rent,House,2,Good,Family,Garden,train
propmarket-nls9QlmJwLy4dpocbUFiM,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nls9QlmJwLy4dpocbUFiM\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Family,Garden,test
propmarket-nls9QlmJwLy4dpocbUFiM,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nls9QlmJwLy4dpocbUFiM\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Family,Garden,test
propmarket-nls9QlmJwLy4dpocbUFiM,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nls9QlmJwLy4dpocbUFiM\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Family,Garden,test
propmarket-nls9QlmJwLy4dpocbUFiM,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nls9QlmJwLy4dpocbUFiM\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,Good,Family,Garden,test
propmarket-nBh-J6zgL-wG9t3lBDTP1,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nBh-J6zgL-wG9t3lBDTP1\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,New,Traditional,Urban,test
propmarket-nBh-J6zgL-wG9t3lBDTP1,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nBh-J6zgL-wG9t3lBDTP1\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,New,Traditional,Urban,test
propmarket-nBh-J6zgL-wG9t3lBDTP1,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nBh-J6zgL-wG9t3lBDTP1\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,New,Traditional,Urban,test
propmarket-nBh-J6zgL-wG9t3lBDTP1,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-nBh-J6zgL-wG9t3lBDTP1\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,sale,House,2,New,Traditional,Urban,test
propmarket-l5AZS5MGZGzwtbKIzLZv0,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-l5AZS5MGZGzwtbKIzLZv0\image_1.jpg,Lesotho,Maseru,Semphetenyane,sale,House,1,Good,Family,Garden,train
propmarket-l5AZS5MGZGzwtbKIzLZv0,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-l5AZS5MGZGzwtbKIzLZv0\image_2.jpg,Lesotho,Maseru,Semphetenyane,sale,House,1,Good,Family,Garden,train
propmarket-l5AZS5MGZGzwtbKIzLZv0,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-l5AZS5MGZGzwtbKIzLZv0\image_3.jpg,Lesotho,Maseru,Semphetenyane,sale,House,1,Good,Family,Garden,train
propmarket-l5AZS5MGZGzwtbKIzLZv0,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-l5AZS5MGZGzwtbKIzLZv0\image_4.jpg,Lesotho,Maseru,Semphetenyane,sale,House,1,Good,Family,Garden,train
propmarket-l5AZS5MGZGzwtbKIzLZv0,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-l5AZS5MGZGzwtbKIzLZv0\image_5.jpg,Lesotho,Maseru,Semphetenyane,sale,House,1,Good,Family,Garden,train
propmarket-ja9gqmVOVSWsiUiMvnC4D,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ja9gqmVOVSWsiUiMvnC4D\image_1.jpg,Lesotho,Berea,Berea District,sale,House,3,Good,Traditional,Suburban,test
propmarket-ja9gqmVOVSWsiUiMvnC4D,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ja9gqmVOVSWsiUiMvnC4D\image_2.jpg,Lesotho,Berea,Berea District,sale,House,3,Good,Traditional,Suburban,test
propmarket-ja9gqmVOVSWsiUiMvnC4D,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ja9gqmVOVSWsiUiMvnC4D\image_3.jpg,Lesotho,Berea,Berea District,sale,House,3,Good,Traditional,Suburban,test
propmarket-ja9gqmVOVSWsiUiMvnC4D,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ja9gqmVOVSWsiUiMvnC4D\image_4.jpg,Lesotho,Berea,Berea District,sale,House,3,Good,Traditional,Suburban,test
propmarket-koAjyqx2CBEE9cLC1YdK7,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-koAjyqx2CBEE9cLC1YdK7\image_1.jpg,Lesotho,Leribe,Ha Maqele,sale,House,2,Good,Traditional,Suburban,val
propmarket-koAjyqx2CBEE9cLC1YdK7,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-koAjyqx2CBEE9cLC1YdK7\image_2.jpg,Lesotho,Leribe,Ha Maqele,sale,House,2,Good,Traditional,Suburban,val
propmarket-XvIngChWMiLyNmmUYOK-8,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-XvIngChWMiLyNmmUYOK-8\image_1.jpg,Lesotho,Maseru,Upper Thamae,sale,House,4,Good,Traditional,Suburban,train
propmarket-XvIngChWMiLyNmmUYOK-8,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-XvIngChWMiLyNmmUYOK-8\image_2.jpg,Lesotho,Maseru,Upper Thamae,sale,House,4,Good,Traditional,Suburban,train
propmarket-XvIngChWMiLyNmmUYOK-8,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-XvIngChWMiLyNmmUYOK-8\image_3.jpg,Lesotho,Maseru,Upper Thamae,sale,House,4,Good,Traditional,Suburban,train
propmarket-XvIngChWMiLyNmmUYOK-8,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-XvIngChWMiLyNmmUYOK-8\image_4.jpg,Lesotho,Maseru,Upper Thamae,sale,House,4,Good,Traditional,Suburban,train
propmarket-KMeb_ngqmeHEhth1Ue1eQ,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KMeb_ngqmeHEhth1Ue1eQ\image_1.jpg,Lesotho,Maseru,Ha Tsolo,sale,House,3,Good,Traditional,Suburban,train
propmarket-KMeb_ngqmeHEhth1Ue1eQ,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KMeb_ngqmeHEhth1Ue1eQ\image_2.jpg,Lesotho,Maseru,Ha Tsolo,sale,House,3,Good,Traditional,Suburban,train
propmarket-KMeb_ngqmeHEhth1Ue1eQ,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KMeb_ngqmeHEhth1Ue1eQ\image_3.jpg,Lesotho,Maseru,Ha Tsolo,sale,House,3,Good,Traditional,Suburban,train
propmarket-KMeb_ngqmeHEhth1Ue1eQ,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KMeb_ngqmeHEhth1Ue1eQ\image_4.jpg,Lesotho,Maseru,Ha Tsolo,sale,House,3,Good,Traditional,Suburban,train
propmarket-KMeb_ngqmeHEhth1Ue1eQ,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-KMeb_ngqmeHEhth1Ue1eQ\image_5.jpg,Lesotho,Maseru,Ha Tsolo,sale,House,3,Good,Traditional,Suburban,train
propmarket-Y05g7baITID25N3SEnYbU,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Y05g7baITID25N3SEnYbU\image_1.jpg,Lesotho,Berea,Ha Molemane (teyateyaneng),sale,House,4,Good,Traditional,Suburban,val
propmarket-Y05g7baITID25N3SEnYbU,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Y05g7baITID25N3SEnYbU\image_2.jpg,Lesotho,Berea,Ha Molemane (teyateyaneng),sale,House,4,Good,Traditional,Suburban,val
propmarket-Y05g7baITID25N3SEnYbU,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Y05g7baITID25N3SEnYbU\image_3.jpg,Lesotho,Berea,Ha Molemane (teyateyaneng),sale,House,4,Good,Traditional,Suburban,val
propmarket-Y05g7baITID25N3SEnYbU,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Y05g7baITID25N3SEnYbU\image_4.jpg,Lesotho,Berea,Ha Molemane (teyateyaneng),sale,House,4,Good,Traditional,Suburban,val
propmarket-Y05g7baITID25N3SEnYbU,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Y05g7baITID25N3SEnYbU\image_5.jpg,Lesotho,Berea,Ha Molemane (teyateyaneng),sale,House,4,Good,Traditional,Suburban,val
propmarket-a-9XGDaOdmtAmWzmx-Om7,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a-9XGDaOdmtAmWzmx-Om7\image_1.jpg,Lesotho,Maseru,Thetsane West,sale,House,5+,Good,Traditional,Suburban,train
propmarket-a-9XGDaOdmtAmWzmx-Om7,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a-9XGDaOdmtAmWzmx-Om7\image_2.jpg,Lesotho,Maseru,Thetsane West,sale,House,5+,Good,Traditional,Suburban,train
propmarket-a-9XGDaOdmtAmWzmx-Om7,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a-9XGDaOdmtAmWzmx-Om7\image_3.jpg,Lesotho,Maseru,Thetsane West,sale,House,5+,Good,Traditional,Suburban,train
propmarket-a-9XGDaOdmtAmWzmx-Om7,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a-9XGDaOdmtAmWzmx-Om7\image_4.jpg,Lesotho,Maseru,Thetsane West,sale,House,5+,Good,Traditional,Suburban,train
propmarket-a-9XGDaOdmtAmWzmx-Om7,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-a-9XGDaOdmtAmWzmx-Om7\image_5.jpg,Lesotho,Maseru,Thetsane West,sale,House,5+,Good,Traditional,Suburban,train
propmarket-Wbem7ToH5hoGekMnXfujX,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Wbem7ToH5hoGekMnXfujX\image_1.jpg,Lesotho,Maseru,Thetsane,sale,House,3,Good,Traditional,Suburban,train
propmarket-Wbem7ToH5hoGekMnXfujX,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Wbem7ToH5hoGekMnXfujX\image_2.jpg,Lesotho,Maseru,Thetsane,sale,House,3,Good,Traditional,Suburban,train
propmarket-Wbem7ToH5hoGekMnXfujX,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Wbem7ToH5hoGekMnXfujX\image_3.jpg,Lesotho,Maseru,Thetsane,sale,House,3,Good,Traditional,Suburban,train
propmarket-Wbem7ToH5hoGekMnXfujX,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Wbem7ToH5hoGekMnXfujX\image_4.jpg,Lesotho,Maseru,Thetsane,sale,House,3,Good,Traditional,Suburban,train
propmarket-Wbem7ToH5hoGekMnXfujX,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-Wbem7ToH5hoGekMnXfujX\image_5.png,Lesotho,Maseru,Thetsane,sale,House,3,Good,Traditional,Suburban,train
propmarket-4YZkI1yISxnPgV90pw5YJ,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-4YZkI1yISxnPgV90pw5YJ\image_1.jpg,Lesotho,Maseru,Qoaling,sale,House,2,Good,Traditional,Urban,train
propmarket-4YZkI1yISxnPgV90pw5YJ,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-4YZkI1yISxnPgV90pw5YJ\image_2.jpg,Lesotho,Maseru,Qoaling,sale,House,2,Good,Traditional,Urban,train
propmarket-4YZkI1yISxnPgV90pw5YJ,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-4YZkI1yISxnPgV90pw5YJ\image_3.jpg,Lesotho,Maseru,Qoaling,sale,House,2,Good,Traditional,Urban,train
propmarket-ejZaTI8NyE8VAUyPV9DyB,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ejZaTI8NyE8VAUyPV9DyB\image_1.jpg,Lesotho,Berea,Naleli,sale,House,2,Good,Traditional,Suburban,train
propmarket-ejZaTI8NyE8VAUyPV9DyB,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ejZaTI8NyE8VAUyPV9DyB\image_2.jpg,Lesotho,Berea,Naleli,sale,House,2,Good,Traditional,Suburban,train
propmarket-ejZaTI8NyE8VAUyPV9DyB,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-ejZaTI8NyE8VAUyPV9DyB\image_3.jpg,Lesotho,Berea,Naleli,sale,House,2,Good,Traditional,Suburban,train
propmarket-j3HHabaZk5jju5KGPI3hO,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-j3HHabaZk5jju5KGPI3hO\image_1.jpg,Lesotho,Maseru,Ha Makhoathi,sale,House,2,Good,Traditional,Suburban,test
propmarket-j3HHabaZk5jju5KGPI3hO,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-j3HHabaZk5jju5KGPI3hO\image_2.jpg,Lesotho,Maseru,Ha Makhoathi,sale,House,2,Good,Traditional,Suburban,test
propmarket--PU4IsWuHBzS_p3BbNzHc,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket--PU4IsWuHBzS_p3BbNzHc\image_1.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket--PU4IsWuHBzS_p3BbNzHc,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket--PU4IsWuHBzS_p3BbNzHc\image_2.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket--PU4IsWuHBzS_p3BbNzHc,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket--PU4IsWuHBzS_p3BbNzHc\image_3.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket--PU4IsWuHBzS_p3BbNzHc,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket--PU4IsWuHBzS_p3BbNzHc\image_4.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket--PU4IsWuHBzS_p3BbNzHc,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket--PU4IsWuHBzS_p3BbNzHc\image_5.jpg,Lesotho,Maseru,Thetsane,rent,House,4,Good,Traditional,Suburban,train
propmarket-mSDkRG2KzsLtG8Si11Z3M,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-mSDkRG2KzsLtG8Si11Z3M\image_1.jpg,Lesotho,Berea,Khubetsoana,sale,House,5+,Good,Traditional,Urban,val
propmarket-mSDkRG2KzsLtG8Si11Z3M,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-mSDkRG2KzsLtG8Si11Z3M\image_2.jpg,Lesotho,Berea,Khubetsoana,sale,House,5+,Good,Traditional,Urban,val
propmarket-mSDkRG2KzsLtG8Si11Z3M,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-mSDkRG2KzsLtG8Si11Z3M\image_3.jpg,Lesotho,Berea,Khubetsoana,sale,House,5+,Good,Traditional,Urban,val
propmarket-mSDkRG2KzsLtG8Si11Z3M,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-mSDkRG2KzsLtG8Si11Z3M\image_4.jpg,Lesotho,Berea,Khubetsoana,sale,House,5+,Good,Traditional,Urban,val
propmarket-mSDkRG2KzsLtG8Si11Z3M,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-mSDkRG2KzsLtG8Si11Z3M\image_5.png,Lesotho,Berea,Khubetsoana,sale,House,5+,Good,Traditional,Urban,val
propmarket-aM6ckUqUTQAeCrVffUgXP,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-aM6ckUqUTQAeCrVffUgXP\image_1.jpg,Lesotho,Maseru,Masowe 1b Secondary School,rent,House,3,Good,Traditional,Hillside,train
propmarket-aM6ckUqUTQAeCrVffUgXP,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-aM6ckUqUTQAeCrVffUgXP\image_2.jpg,Lesotho,Maseru,Masowe 1b Secondary School,rent,House,3,Good,Traditional,Hillside,train
propmarket-aM6ckUqUTQAeCrVffUgXP,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-aM6ckUqUTQAeCrVffUgXP\image_3.jpg,Lesotho,Maseru,Masowe 1b Secondary School,rent,House,3,Good,Traditional,Hillside,train
propmarket-aM6ckUqUTQAeCrVffUgXP,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-aM6ckUqUTQAeCrVffUgXP\image_4.jpg,Lesotho,Maseru,Masowe 1b Secondary School,rent,House,3,Good,Traditional,Hillside,train
propmarket-aM6ckUqUTQAeCrVffUgXP,propmarket,5,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-aM6ckUqUTQAeCrVffUgXP\image_5.png,Lesotho,Maseru,Masowe 1b Secondary School,rent,House,3,Good,Traditional,Hillside,train
propmarket-2bF-CRw-e4qKdo-eLRCBo,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-2bF-CRw-e4qKdo-eLRCBo\image_1.jpg,Lesotho,Maseru,Thaba Bosiu,sale,House,2,Good,Traditional,Suburban,train
propmarket-2bF-CRw-e4qKdo-eLRCBo,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-2bF-CRw-e4qKdo-eLRCBo\image_2.jpg,Lesotho,Maseru,Thaba Bosiu,sale,House,2,Good,Traditional,Suburban,train
propmarket-DrJCrRkJw95EXBdhYcmvv,propmarket,1,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-DrJCrRkJw95EXBdhYcmvv\image_1.jpg,Lesotho,Maseru,Makhoakhoeng,sale,House,4,Good,Family,Garden,test
propmarket-DrJCrRkJw95EXBdhYcmvv,propmarket,2,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-DrJCrRkJw95EXBdhYcmvv\image_2.jpg,Lesotho,Maseru,Makhoakhoeng,sale,House,4,Good,Family,Garden,test
propmarket-DrJCrRkJw95EXBdhYcmvv,propmarket,3,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-DrJCrRkJw95EXBdhYcmvv\image_3.jpg,Lesotho,Maseru,Makhoakhoeng,sale,House,4,Good,Family,Garden,test
propmarket-DrJCrRkJw95EXBdhYcmvv,propmarket,4,C:\Users\lepha\Documents\Codex\Real Estate System\generated\images\live\propmarket\propmarket-DrJCrRkJw95EXBdhYcmvv\image_4.jpg,Lesotho,Maseru,Makhoakhoeng,sale,House,4,Good,Family,Garden,test
